sku,in_db,in_ss,in_bc,db_available,db_committed,db_bc_mapped,db_client_store_maps,ss_available,ss_on_hand,bc_quantity_available,bc_band_name,bc_title
CD-NS-031,1,1,1,2,0,1,0,1,1,2,Northern Spy Records,Compact Disc
CD-NS-032,1,1,1,9,0,1,0,8,8,9,Northern Spy Records,CD
CD-NS-034,1,1,1,1,0,1,0,8,8,1,Northern Spy Records,Compact Disc
CD-NS-035,1,1,1,4,0,1,0,4,4,4,Northern Spy Records,CD
CD-NS-037,1,1,1,3,0,1,0,10,10,3,Northern Spy Records,Compact Disc
CD-NS-038,1,0,1,0,0,1,0,,,0,Northern Spy Records,Compact Disc
CD-NS-038-1,1,0,1,0,0,1,0,,,0,Northern Spy Records,Compact Disc
CD-NS-039,1,0,1,0,0,1,0,,,0,Northern Spy Records,CD
CD-NS-040,1,1,1,4,0,1,0,11,11,4,Northern Spy Records,Compact Disc
CD-NS-043,1,1,1,3,0,1,0,3,3,3,Northern Spy Records,CD
CD-NS-044,1,1,1,7,0,1,0,8,8,7,Northern Spy Records,CD
CD-NS-045,1,0,1,4,0,1,0,,,4,Northern Spy Records,CD
CD-NS-046,1,1,1,4,0,1,0,10,10,4,Northern Spy Records,CD + Download
CD-NS-047,1,0,1,16,0,1,0,,,16,Northern Spy Records,CD
CD-NS-048,1,1,1,3,0,1,0,3,3,3,Northern Spy Records,CD+Digital
CD-NS-050,1,1,1,10,0,1,0,10,10,10,Northern Spy Records,Compact Disc in digipak
CD-NS-051,1,0,1,0,0,1,0,,,,Northern Spy Records,CD
CD-NS-052,1,0,1,0,0,1,0,,,0,Northern Spy Records,"4 panel digipak, compact disc"
CD-NS-055,1,0,1,6,0,1,0,,,6,Northern Spy Records,Double disc set with booklet
CD-NS-056,1,1,1,9,0,1,0,8,8,9,Northern Spy Records,Compact Disc
CD-NS-057,1,0,1,50,0,1,0,,,50,Northern Spy Records,CD
CD-NS-058,1,1,1,7,0,1,0,7,7,0,Northern Spy Records,CD
CD-NS-059,1,1,1,19,0,1,0,20,20,19,Northern Spy Records,Compact Disc
CD-NS-060,1,0,1,1,0,1,0,,,1,Northern Spy Records,CD
CD-NS-062,1,1,1,5,0,1,0,5,5,5,Northern Spy Records,Compact Disc
CD-NS-064,1,1,1,4,0,1,0,4,4,0,Northern Spy Records,CD
CD-NS-066,1,1,1,9,0,1,0,9,9,9,Northern Spy Records,digipak compact disc
CD-NS-067,1,0,1,20,0,1,0,,,20,Northern Spy Records,Compact Disc
CD-NS-069,1,1,1,8,0,1,0,8,8,8,Northern Spy Records,Compact Disc
CD-NS-070,1,1,1,2,0,1,0,9,9,2,Northern Spy Records,3 CD Digipak
CD-NS-071,1,1,1,6,0,1,0,8,8,6,Northern Spy Records,Compact Disc / Digipak
CD-NS-073,1,0,1,0,0,1,0,,,0,Northern Spy Records,Double CD in gatefold card case
CD-NS-074,1,1,1,2,0,1,0,9,9,2,Northern Spy Records,Compact Disc
CD-NS-075,1,0,1,0,0,1,0,,,0,Northern Spy Records,Compact Disc
CD-NS-077,1,1,1,10,0,1,0,10,10,0,Northern Spy Records,Compact Disc
CD-NS-079,1,0,1,21,0,1,0,,,21,Northern Spy Records,Compact Disc
CD-NS-080,1,1,1,12,0,1,0,12,12,12,Northern Spy Records,CD
CD-NS-082,1,1,1,7,0,1,0,7,7,0,Northern Spy Records,CD
CD-NS-083,1,1,1,7,0,1,0,10,10,7,Northern Spy Records,Compact Disc
CD-NS-085,1,1,1,31,0,1,0,31,31,31,Northern Spy Records,Compact Disc
CD-NS-086,1,1,1,10,0,1,0,10,10,10,Northern Spy Records,Compact Disc
CD-NS-090,1,0,1,0,0,1,0,,,0,Northern Spy Records,Compact Disc
CD-NS-091,1,1,1,4,0,1,0,11,11,4,Northern Spy Records,Compact Disc
CD-NS-093,1,1,1,65,0,1,0,61,61,64,Northern Spy Records,Compact Disc
CD-NS-094,1,1,1,1,0,1,0,4,4,1,Northern Spy Records,Compact Disc
CD-NS-097,1,0,0,0,0,0,0,,,,,
CD-NS-098,1,0,1,0,0,1,0,,,0,Northern Spy Records,Compact Disc
CD-NS-098-1,1,0,1,0,0,1,0,,,0,Northern Spy Records,Compact Disc
CD-NS-099,1,1,1,7,0,1,0,8,8,7,Northern Spy Records,Compact Disc
CD-NS-100,1,1,1,8,0,1,0,8,8,8,Northern Spy Records,Limited Edition Compact Disc
CD-NS-101,1,1,1,9,0,1,0,9,9,9,Northern Spy Records,Compact Disc
CD-NS-103,1,1,1,2,0,1,0,10,10,2,Northern Spy Records,Limited Edition Compact Disc
CD-NS-104,1,0,1,0,0,1,0,,,0,Northern Spy Records,Limited Edition Compact Disc
CD-NS-105,1,0,1,0,0,1,0,,,0,Northern Spy Records,Compact Disc (Expanded Edition)
CD-NS-111,1,1,1,399,0,1,0,5,5,399,Northern Spy Records,Maurice Louca - Elephantine CD
CD-NS-112,1,0,1,14,0,1,0,,,14,Northern Spy Records,Columbia Icefield CD
CD-NS-113,1,1,1,9,0,1,0,9,9,0,Northern Spy Records,Compact Disc
CD-NS-114,1,0,1,0,0,1,0,,,0,Northern Spy Records,Digipack CD Edition
CD-NS-117,1,1,1,5,0,1,0,7,7,5,Northern Spy Records,Limited Edition Compact Disc
CD-NS-120,1,0,1,0,0,1,0,,,0,Northern Spy Records,Limited Edition Compact Disc
CD-NS-121,1,1,1,19,0,1,0,19,19,0,Northern Spy Records,Barn Songs CD
CD-NS-122,1,1,1,1,0,1,0,9,9,1,Northern Spy Records,Compact Disc
CD-NS-124,1,1,1,9,0,1,0,8,8,9,Northern Spy Records,Compact Disc
CD-NS-125,1,1,1,18,0,1,0,19,19,18,Northern Spy Records,CD
CD-NS-126,1,1,1,60,0,1,0,11,11,60,Northern Spy Records,Compact Disc
CD-NS-128,1,1,1,9,0,1,0,9,9,9,Northern Spy Records,compact disc edition
CD-NS-130,1,1,0,20,0,0,0,20,20,,,
CD-NS-133,0,1,0,,,0,0,7,7,,,
CD-NS-134,1,1,1,13,0,1,0,123,123,13,Northern Spy Records,CD
CD-NS-136,1,0,1,0,0,1,0,,,0,Northern Spy Records,Limited Edition CD
CD-NS-137,1,1,1,10,0,1,0,31,31,10,Northern Spy Records,Limited Edition Transparent CD
CD-NS-138,1,1,1,40,0,1,0,6,6,40,Northern Spy Records,Compact Disc
CD-NS-139,1,1,0,17,0,0,0,17,17,,,
CD-NS-139-1,1,0,1,8,0,1,0,,,8,Northern Spy Records,Compact Disc
CD-NS-140,1,1,1,10,0,1,0,10,10,10,Northern Spy Records,CD
CD-NS-141,1,1,1,9,0,1,0,9,9,9,Northern Spy Records,Compact Disc
CD-NS-143,1,1,1,10,0,1,0,11,11,10,Northern Spy Records,Compact Disc
CD-NS-146,1,1,1,46,0,1,0,430,430,45,Northern Spy Records,CD
CD-NS-150,1,0,1,209,0,1,0,,,209,Northern Spy Records,Compact Disc
CD-NS-152,1,1,1,11,0,1,0,10,10,11,Northern Spy Records,CD
CD-NS-155,1,1,1,10,0,1,0,10,10,10,Northern Spy Records,Compact Disc
CD-NS-156,1,1,1,11,0,1,0,26,26,11,Northern Spy Records,Limited Edition Double CD
CD-NS-157,1,1,1,6,0,1,0,10,10,6,Northern Spy Records,CD
CD-NS-158,1,1,1,4,0,1,0,4,4,0,Northern Spy Records,Compact Disc
CD-NS-161,1,1,1,22,0,1,0,22,22,22,Northern Spy Records,Compact Disc
CD-NS-162,1,1,1,172,0,1,0,15,15,172,Northern Spy Records,Compact Disc
CD-NS-163,1,1,1,45,0,1,0,13,13,45,Northern Spy Records,Compact Disc
CD-NS-164,1,1,1,3,0,1,0,15,15,3,Birdwatcher Records,CD
CD-NS-166,1,1,1,99,0,1,0,3,3,99,Northern Spy Records,Compact Disc
CD-NS-166-J,1,0,1,0,0,1,0,,,0,Northern Spy Records,Compact Disc - Japanese Pressing (rings)
CD-NS-167,1,1,1,20,0,1,0,20,20,0,Northern Spy Records,SUSS - Birds & Beasts CD
CD-NS-168,1,1,1,33,0,1,0,28,28,33,Northern Spy Records,Compact Disc
CD-NS-174,1,1,1,1526,0,1,0,101,101,1524,Northern Spy Records,Triple CD
CD-NS-175,1,0,1,234,0,1,0,,,234,Northern Spy Records,A Semblance: Of Return Compact Disc
CD-NS-176,1,0,1,150,0,1,0,,,150,Northern Spy Records,Compact Disc
CD-NS-177,1,0,1,273,0,1,0,,,273,Northern Spy Records,Compact Disc
CD-OUTERSON-9REJ,1,0,0,0,0,1,0,,,,,
CD-OUTERSON-K7FI,1,0,0,0,0,1,0,,,,,
CD-PCT-054,1,0,0,0,0,0,0,,,,,
CD-PEACEBEY-9PWT,1,0,0,0,0,1,0,,,,,
CD-PEACEBEY-K61G,1,0,0,0,0,1,0,,,,,
CD-POLLUTE-088,1,0,0,0,0,0,0,,,,,
CD-POWERVIB-9T7O,1,0,0,0,0,1,0,,,,,
CD-POWERVIB-K995,1,0,0,0,0,1,0,,,,,
CD-PT-325,1,1,0,2,0,0,0,2,2,,,
CD-PT-339,1,1,0,4,0,0,0,4,4,,,
CD-PT-346,1,0,0,0,0,0,0,,,,,
CD-RSR-038,1,0,0,0,0,0,0,,,,,
CD-SATATUHATTA-025,1,1,0,2,0,0,0,2,2,,,
CD-SATATUHATTA-026,1,1,0,2,0,0,0,2,2,,,
CD-SATATUHATTA-027,1,1,0,2,0,0,0,2,2,,,
CD-SATATUHATTA-034,1,1,0,4,0,0,0,4,4,,,
CD-SATATUHATTA-035,1,1,0,5,0,0,0,5,5,,,
CD-SATATUHATTA-041,1,1,0,2,0,0,0,2,2,,,
CD-SATATUHATTA-046,1,1,0,5,0,0,0,5,5,,,
CD-SATATUHATTA-047,1,1,0,4,0,0,0,4,4,,,
CD-SATATUHATTA-048,1,1,0,2,0,0,0,2,2,,,
CD-SATATUHATTA-056,1,1,0,3,0,0,0,3,3,,,
CD-SATATUHATTA-057,1,1,0,2,0,0,0,2,2,,,
CD-SATATUHATTA-058,1,1,0,1,0,0,0,1,1,,,
CD-SATATUHATTA-063,1,1,0,3,0,0,0,3,3,,,
CD-SATATUHATTA-064,1,1,0,2,0,0,0,2,2,,,
CD-SATATUHATTA-065,1,1,0,2,0,0,0,2,2,,,
CD-SCR-047,1,0,0,0,0,0,0,,,,,
CD-SCR-055,1,1,0,5,0,0,0,5,5,,,
CD-SCR-058,1,0,0,0,0,0,0,,,,,
CD-SIC-114,1,1,0,1,0,0,0,1,1,,,
CD-SON-001,1,1,0,2,0,0,0,2,2,,,
CD-SPR-044,1,0,0,0,0,0,0,,,,,
CD-SPR-052,1,0,0,0,0,0,0,,,,,
CD-SPR-053,1,0,0,0,0,0,0,,,,,
CD-SPR-059,1,0,0,0,0,0,0,,,,,
CD-SPR-067,1,0,0,0,0,0,0,,,,,
CD-SPR-073,1,0,0,0,0,0,0,,,,,
CD-SPR-076,1,0,0,0,0,0,0,,,,,
CD-SPR-079,1,0,0,0,0,0,0,,,,,
CD-SPR-080,1,0,0,0,0,0,0,,,,,
CD-SPR-090,1,0,0,0,0,0,0,,,,,
CD-SPR-091,1,0,0,0,0,0,0,,,,,
CD-SPR-092,1,0,0,0,0,0,0,,,,,
CD-SPR-093,1,0,0,0,0,0,0,,,,,
CD-SR-001,1,0,1,0,0,1,0,,,0,Northern Spy Records,Compact Disc
CD-SR-002,1,0,1,0,0,1,0,,,0,Northern Spy Records,Compact Disc
CD-SR-003,1,0,1,0,0,1,0,,,0,Northern Spy Records,Compact Disc
CD-TA-V-V3,1,1,0,6,0,0,0,6,6,,,
CD-TAKETHEN-9TFD,1,0,0,0,0,1,0,,,,,
CD-TAKETHEN-K9HE,1,0,0,0,0,1,0,,,,,
CD-TB-025,1,0,0,0,0,0,0,,,,,
CD-TB-135,1,1,0,1,0,0,0,1,1,,,
CD-TB-159,1,1,0,1,0,0,0,1,1,,,
CD-TB-163,1,0,0,0,0,0,0,,,,,
CD-TB-166,1,0,0,0,0,0,0,,,,,
CD-TB-170,1,1,0,4,0,0,0,4,4,,,
CD-TB-174,1,0,0,0,0,0,0,,,,,
CD-TB-177,1,1,0,2,0,0,0,2,2,,,
CD-TB-185,1,1,0,3,0,0,0,3,3,,,
CD-TB-198,1,1,0,1,0,0,0,1,1,,,
CD-TH-002,1,0,1,0,0,1,0,,,0,Northern Spy Records,Compact Disc
CD-TH-006,1,0,1,0,0,1,0,,,,Northern Spy Records,Compact Disc
CD-TH-008,0,1,0,,,0,0,1,1,,,
CD-TH-009,0,1,0,,,0,0,1,1,,,
CD-TH-011,1,0,1,0,0,1,0,,,0,Northern Spy Records,Compact Disc
CD-TH-012,1,0,1,0,0,1,0,,,,Northern Spy Records,Compact Disc
CD-TH-014,0,1,0,,,0,0,3,3,,,
CD-TH-015,0,1,0,,,0,0,18,18,,,
CD-THECASBA-9SM6,1,0,0,0,0,1,0,,,,,
CD-THECASBA-K8M6,1,0,0,0,0,1,0,,,,,
CD-THEMASQU-9Q3Q,1,0,0,0,0,1,0,,,,,
CD-THEMASQU-K68Z,1,0,0,0,0,1,0,,,,,
CD-THEYSELL-9NW0,1,0,0,0,0,1,0,,,,,
CD-THEYSELL-K3XM,1,0,0,0,0,1,0,,,,,
CD-TIMOKA-9S8M,1,0,0,0,0,1,0,,,,,
CD-TIMOKA-K88E,1,0,0,0,0,1,0,,,,,
CD-TL-73,1,0,0,0,0,0,0,,,,,
CD-TL-81,1,0,0,0,0,0,0,,,,,
CD-TLR-001,1,1,0,38,0,0,0,38,38,,,
CD-TLR-042,1,1,0,10,0,0,0,10,10,,,
CD-TLR-058,1,1,0,92,0,0,0,92,92,,,
CD-TLR-059,1,1,0,39,0,0,0,39,39,,,
CD-TLR-065,1,1,0,82,0,0,0,82,82,,,
CD-TLR-067,1,1,0,116,0,0,0,116,116,,,
CD-TLR-FL-LCATPO,1,1,0,10,0,0,0,10,10,,,
CD-TRO-333,1,1,0,3,0,0,0,3,3,,,
CD-TRO-335,1,1,0,2,0,0,0,2,2,,,
CD-TULIPORT-9QB0,1,0,0,0,0,1,0,,,,,
CD-TULIPORT-K6GI,1,0,0,0,0,1,0,,,,,
CD-UMA-016,1,0,0,0,0,0,0,,,,,
CD-UMA-017,1,0,0,0,0,0,0,,,,,
CD-USHI-018,1,0,0,0,0,0,0,,,,,
CD-VIAL-001,1,1,0,9,0,0,0,9,9,,,
CD-VTUL-008,1,0,0,0,0,0,0,,,,,
CD-WLB-004,1,0,0,0,0,0,0,,,,,
CD-WLB-005,1,0,0,0,0,0,0,,,,,
CD-WLB-V-GAWLBC,1,1,0,3,0,0,0,3,3,,,
CD-WS-WKSJ,1,0,0,200,0,0,0,,,,,
CD-WSM-004,1,1,0,1,0,0,0,1,1,,,
CD-WSM-056,1,0,0,0,0,0,0,,,,,
CD-WSM-078,1,1,0,1,0,0,0,1,1,,,
CD-WSR-007,1,0,1,21,0,1,0,,,21,Whited Sepulchre Records,Limited Edition CD
CD-WSR-007-1,1,0,1,10,0,1,0,,,10,Whited Sepulchre Records,Limited Edition CD
CD-WSR-030,1,0,0,0,0,0,0,,,,,
CD-WSR-032,1,0,0,0,0,0,0,,,,,
CD-WSR-033,1,0,1,29,0,1,0,,,29,Whited Sepulchre Records,Limited Edition CD
CD-WSR-034,1,0,1,100,0,1,0,,,100,Whited Sepulchre Records,Limited Edition CD
CD-WSR-034-1,1,0,1,0,0,1,0,,,0,Whited Sepulchre Records,Limited Edition Split Cassette
CD-WSR-036,1,0,1,0,0,1,0,,,0,Whited Sepulchre Records,Limited Edition CD
CD-WSR-043,1,1,1,100,0,1,0,11,11,100,Whited Sepulchre Records,Limited Edition Compact Disc
CD-WSR-050,1,0,1,22,0,1,0,,,63,Whited Sepulchre Records,Limited Edition Compact Disc
CD-WSR-051,1,1,1,167,0,1,0,119,119,167,Whited Sepulchre Records,Limited Edition Compact Disc
CD-WSR-054,1,1,1,120,0,1,0,5,5,120,Whited Sepulchre Records,Limited Edition CD
CD-WSR-059,1,1,0,25,0,0,0,25,25,,,
CD-WSR-063,1,0,0,0,0,0,0,,,,,
CD-YCR-001,1,1,0,3,0,0,0,3,3,,,
CD-YD-054,1,0,0,0,0,0,0,,,,,
CD-holo-002,1,0,0,0,0,0,0,,,,,
CD-holo-003,1,0,0,0,0,0,0,,,,,
CD-holo-004,1,0,0,0,0,0,0,,,,,
CD-holo-005,1,0,0,0,0,0,0,,,,,
CD-holo-007,1,0,0,0,0,0,0,,,,,
CD-holo-008,1,0,0,0,0,0,0,,,,,
CD-holo-011,1,0,0,0,0,0,0,,,,,
CD-holo-014,1,0,0,0,0,0,0,,,,,
CD-holo-015,1,0,0,0,0,0,0,,,,,
CD-holo-021,1,0,0,0,0,0,0,,,,,
CD-holo-024,1,0,0,0,0,0,0,,,,,
CD-holo-026,1,0,0,0,0,0,0,,,,,
CD-holo-027,1,0,0,0,0,0,0,,,,,
CD-holo-028,1,0,0,0,0,0,0,,,,,
CD-holo-029,1,0,0,0,0,0,0,,,,,
CD-holo-030,1,0,0,0,0,0,0,,,,,
CD-holo-032,1,0,0,0,0,0,0,,,,,
CD-holo-033,1,0,0,0,0,0,0,,,,,
CD-holo-034,1,0,0,0,0,0,0,,,,,
CD-holo-035,1,0,0,0,0,0,0,,,,,
CD-zum-041,1,0,0,0,0,0,0,,,,,
CG-C-LE12,1,0,1,0,0,1,0,,,0,Egghunt Records,"Limited Edition 12"" Vinyl"
CH-2D-BV,1,0,1,0,0,1,0,,,0,LEAVING RECORDS,BLACK VINYL
CH-2D-TP,1,0,1,0,0,1,0,,,0,LEAVING RECORDS,TEST PRESSING
CH-RF-LERF,1,0,1,0,0,1,0,,,0,LEAVING RECORDS,"((limited edition)) Recent Futures 12"" VINYL LP"
CH-T-V,1,0,1,0,0,1,0,,,9,LEAVING RECORDS,VINYL
CM-AATS,1,0,1,0,0,1,0,,,0,Northern Spy Records,Ashes/Axis T-shirt
CM-AATS-SS,0,0,1,,,0,0,,,0,Northern Spy Records,Ashes/Axis T-shirt
CM-AATS-SS-1,0,0,1,,,0,0,,,0,Northern Spy Records,Ashes/Axis T-shirt
CM-AATS-SS-2,0,0,1,,,0,0,,,0,Northern Spy Records,Ashes/Axis T-shirt
CM-BSWV,1,0,1,0,0,1,0,,,0,LEAVING RECORDS,BUNDLE: Sharing Waves VINYL + Shared Waves CASSETTE
CM-SSOW-LC,1,0,1,0,0,1,0,,,0,LEAVING RECORDS,Ltd. Cassette
CM-SW-CMSW,1,0,1,0,0,1,0,,,0,LEAVING RECORDS,Cool Maritime - Shared Waves Remix Cassette
CM-SW-SWVL,1,0,1,0,0,1,0,,,0,LEAVING RECORDS,Sharing Waves VINYL LP (1st edition)
CM-SW-SWVL-1,1,0,1,0,0,1,0,,,0,LEAVING RECORDS,"Sharing Waves VINYL LP (2nd edition, full-color jacket)"
CNO-AFSS-AFSS,1,0,1,0,0,1,0,,,0,LEAVING RECORDS,Assortment for Susan's C80
CNO-AFSS-CC,1,0,1,0,0,1,0,,,0,LEAVING RECORDS,CASSETTE (C80)
CNO-BBFG-BBFG,1,0,1,998,0,1,0,,,230,Good Neighbor,Bubble Bath for Giants LP
CNO-CNOF-LLAT,1,0,1,0,0,1,0,,,0,LEAVING RECORDS,LTD LIVE AT THE WORLD STAGE CASSETTE
CNO-EIPO-C,1,0,1,0,0,1,0,,,0,LEAVING RECORDS,CASSETTE
CNO-FEIS-TP,1,0,1,0,0,1,0,,,0,LEAVING RECORDS,TEST PRESSING
CNO-GH-GHV,1,0,1,0,0,1,0,,,0,LEAVING RECORDS,Going Home VINYL
CO-IWRB-LE12,1,0,1,48,0,1,0,,,48,True Panther,"Limited Edition 12"" Clear Vinyl"
CO-IWRB-VBWP,1,0,1,83,0,1,0,,,83,True Panther,Girls Discography / Christopher Owens Vinyl Bundle + Patch
CP-LEE-V,1,0,1,0,0,1,0,,,28,LEAVING RECORDS,BLACK VINYL
CP-LSEE-C,1,0,1,0,0,1,0,,,55,LEAVING RECORDS,CASSETTE
CP-LSEE-C-1,1,0,1,0,0,1,0,,,54,LEAVING RECORDS,CASSETTE
CP-LSEE-CV,1,0,1,0,0,1,0,,,0,LEAVING RECORDS,CLEAR VINYL
CP-LSEE-CV-1,1,0,1,0,0,1,0,,,0,LEAVING RECORDS,CLEAR VINYL
CP-LSEE-TP,1,0,1,0,0,1,0,,,0,LEAVING RECORDS,TEST PRESSING
CR-DDTS,1,0,1,0,0,1,0,,,0,Whited Sepulchre Records,"""Double Date T-Shirt"""
CR-DDTS-SS,0,0,1,,,0,0,,,0,Whited Sepulchre Records,"""Double Date T-Shirt"""
CR-DDTS-SS-1,0,0,1,,,0,0,,,0,Whited Sepulchre Records,"""Double Date T-Shirt"""
CR-DDTS-SS-2,0,0,1,,,0,0,,,0,Whited Sepulchre Records,"""Double Date T-Shirt"""
CR-DDTS-SS-3,0,0,1,,,0,0,,,0,Whited Sepulchre Records,"""Double Date T-Shirt"""
CR-TBS-LEOS,1,0,1,0,0,1,0,,,0,Whited Sepulchre Records,"Limited Edition One-Sided 12"" LP"
CR-TBS-PWF1,1,0,1,0,0,1,0,,,0,Whited Sepulchre Records,"PACKAGE: WSR Four 12"" Series"
CR-TBS-TBST,1,0,1,0,0,1,0,,,0,Whited Sepulchre Records,Tuufuhhoowaah / Bday Shots Test Press + LP (Edition of 4)
CS-3097-001,1,0,0,0,0,0,0,,,,,
CS-AC-043-GREEN,1,0,0,0,0,0,0,,,,,
CS-AC-043-RED,1,0,0,0,0,0,0,,,,,
CS-AC-046-BLUE,1,0,0,0,0,0,0,,,,,
CS-AC-046-RED,1,0,0,0,0,0,0,,,,,
CS-AC-060,1,0,0,0,0,0,0,,,,,
CS-AC-060-CLEAR,1,1,0,1,0,0,0,1,1,,,
CS-AC-060-ORANGE,1,1,0,7,0,0,0,7,7,,,
CS-AC-078-OB,1,0,0,0,0,0,0,,,,,
CS-AC-079-PURPLE,1,0,0,0,0,0,0,,,,,
CS-AC-079-YPURP,1,0,0,0,0,0,0,,,,,
CS-AE-044,1,1,0,1,0,0,0,1,1,,,
CS-AE-046,1,1,0,2,0,0,0,2,2,,,
CS-AE-073,1,1,0,3,0,0,0,3,3,,,
CS-AE-078,1,1,0,3,0,0,0,3,3,,,
CS-AE-079,1,1,0,3,0,0,0,3,3,,,
CS-AE-083,1,1,0,3,0,0,0,3,3,,,
CS-AE-084,1,1,0,3,0,0,0,3,3,,,
CS-AG-GH-WPBV,1,0,0,0,0,0,0,,,,,
CS-AG-TG-ST,1,0,0,0,0,0,0,,,,,
CS-AG-TS-ISH,1,0,0,0,0,0,0,,,,,
CS-ALC-141,1,0,0,0,0,0,0,,,,,
CS-ARCA-100,1,1,0,4,0,0,0,4,4,,,
CS-ASIFALWA-9U7X,1,0,0,0,0,1,0,,,,,
CS-ASIFALWA-KAB9,1,0,0,0,0,1,0,,,,,
CS-AV-004,1,0,0,0,0,0,0,,,,,
CS-AV-005,1,0,0,0,0,0,0,,,,,
CS-AV-006,1,0,0,0,0,0,0,,,,,
CS-AV-007,1,0,0,0,0,0,0,,,,,
CS-BASKETST-9RMZ,1,0,0,0,0,1,0,,,,,
CS-BASKETST-K7N7,1,0,0,0,0,1,0,,,,,
CS-BCS-PB,1,1,0,1,0,0,0,1,1,,,
CS-BDM-001,1,1,0,5,0,0,0,5,5,,,
CS-BDM-003,1,1,0,5,0,0,0,5,5,,,
CS-BDM-004,1,1,0,3,0,0,0,3,3,,,
CS-BDM-006,1,1,0,5,0,0,0,5,5,,,
CS-BDM-ZHL,1,1,0,3,0,0,0,3,3,,,
CS-BW-009,1,0,1,0,0,1,0,,,0,Birdwatcher Records,The Humors Cassette
CS-BW-010,1,0,1,74,0,1,0,,,74,Birdwatcher Records,Limited Edition Cassette
CS-BW-014,1,0,1,0,0,1,0,,,,Birdwatcher Records,Limited Edition Colored Cassette
CS-CIIMM-02,1,1,0,13,0,0,0,13,13,,,
CS-CR-039,1,0,0,0,0,0,0,,,,,
CS-CR-041,1,0,0,0,0,0,0,,,,,
CS-CR-042,1,0,0,0,0,0,0,,,,,
CS-CR-043,1,0,0,0,0,0,0,,,,,
CS-CR-044,1,0,0,0,0,0,0,,,,,
CS-CR-051,1,0,0,0,0,0,0,,,,,
CS-CR-053,1,0,0,0,0,0,0,,,,,
CS-CR-055,1,0,0,0,0,0,0,,,,,
CS-CR-056,1,0,0,0,0,0,0,,,,,
CS-CUT-001,1,1,0,4,0,0,0,4,4,,,
CS-CUT-002,1,1,0,6,0,0,0,6,6,,,
CS-CUT-003,1,1,0,6,0,0,0,6,6,,,
CS-CUT-004,1,1,0,4,0,0,0,4,4,,,
CS-DANCINGO-9P44,1,0,0,0,0,1,0,,,,,
CS-DANCINGO-K57U,1,0,0,0,0,1,0,,,,,
CS-DC-003,1,1,0,6,0,0,0,6,6,,,
CS-DC-004,1,1,0,6,0,0,0,6,6,,,
CS-DC-005,1,1,0,6,0,0,0,6,6,,,
CS-DC-006,1,1,0,5,0,0,0,5,5,,,
CS-DOPE-001,1,0,0,0,0,0,0,,,,,
CS-EB-049,1,1,0,2,0,0,0,2,2,,,
CS-EB-60,1,1,0,4,0,0,0,4,4,,,
CS-EGGHUN-HELL-BLOCK,0,0,1,,,0,0,,,0,Egghunt Records,Limited Edition Cassette #100
CS-EGGHUN-HUMAN-SUBJEC,0,0,1,,,0,0,,,,Egghunt Records,Limited Edition Cassette
CS-EHR-014,1,0,0,0,0,0,0,,,,,
CS-EHR-016,1,1,1,1,0,1,0,1,1,1,Egghunt Records,Limited Edition Cassette
CS-EHR-021,1,1,0,1,0,0,0,1,1,,,
CS-EHR-022,1,0,1,0,0,1,0,,,0,Egghunt Records,Limited Edition Cassette
CS-EHR-023,1,0,1,0,0,1,0,,,0,Egghunt Records,Limited Edition Cassette
CS-EHR-025,1,0,0,0,0,0,0,,,,,
CS-EHR-028,1,1,1,2,0,1,0,2,2,2,Egghunt Records,Limited Edition Cassette
CS-EHR-039,1,1,1,3,0,1,0,3,3,3,Egghunt Records,Go Between
CS-EN-008,1,1,0,11,0,0,0,11,11,,,
CS-EN-011,1,1,0,1,0,0,0,1,1,,,
CS-EN-013,1,1,0,5,0,0,0,5,5,,,
CS-EN-014,1,0,0,0,0,0,0,,,,,
CS-EN-015,1,0,0,0,0,0,0,,,,,
CS-EN-016,1,1,0,2,0,0,0,2,2,,,
CS-ENXPL-002,1,0,0,0,0,0,0,,,,,
CS-ENXPL-003,1,0,0,0,0,0,0,,,,,
CS-ENXPL-004,1,0,0,0,0,0,0,,,,,
CS-ENXPL-005,1,0,0,0,0,0,0,,,,,
CS-ENXPL-006,1,0,0,0,0,0,0,,,,,
CS-ENXPL-007,1,0,0,0,0,0,0,,,,,
CS-ENXPL-009,1,0,0,0,0,0,0,,,,,
CS-ENXPL-010,1,0,0,0,0,0,0,,,,,
CS-ENXPL-011,1,1,0,10,0,0,0,10,10,,,
CS-ENXPL-012,1,0,0,0,0,0,0,,,,,
CS-ENXPL-013,1,0,0,0,0,0,0,,,,,
CS-FEELIT-043,1,0,0,0,0,0,0,,,,,
CS-FEELIT-073,1,0,0,0,0,0,0,,,,,
CS-FEELIT-078,1,0,0,0,0,0,0,,,,,
CS-FEELIT-083,1,0,0,0,0,0,0,,,,,
CS-FEELIT-086,1,0,0,0,0,0,0,,,,,
CS-FEELIT-088,1,0,0,0,0,0,0,,,,,
CS-FEELIT-092,1,0,0,0,0,0,0,,,,,
CS-FEELIT-094,1,0,0,0,0,0,0,,,,,
CS-FEELIT-101,1,0,0,0,0,0,0,,,,,
CS-FEELIT-113,1,0,0,0,0,0,0,,,,,
CS-FEELIT-117,1,0,0,0,0,0,0,,,,,
CS-FEELIT-L-SR,1,0,0,0,0,0,0,,,,,
CS-FPR-045,1,0,0,0,0,0,0,,,,,
